Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2022-02-13,3.672568,92.449763,106.996502,481.809638,1.809832,527.622799,106.470142,1.402962,1.800236,1.699903,1.723145,1.999882,86.300193,1.719709,0.377411,2007.415559,0.999562,1.35001,6.910833,5.254898,0.999971,2.4e-05,75.53988,11.557886,2.566731,2.024393,1.273955,2012.00433,0.924843,0.029692,807.792142,6.364871,6.353067,3940.827232,645.233648,0.999629,25.744277,97.056855,21.577252,178.511457,6.556652,57.343947,140.809667,15.71681,14.996564,50.477945,0.88164,2.134429,0.738196,0.737855,2.93022,0.738344,6.427477,0.73793,53.088179,9043.937792,7.719305,210.007892,7.800246,24.688302,6.634075,102.622751,313.944216,14343.439975,3.23616,0.738454,75.442407,1464.029459,42239.920802,124.973217,0.738183,157.772891,0.709426,115.42703,113.947392,84.761933,4080.250752,431.947908,899.786359,1199.501464,0.303083,0.836765,431.668355,11406.675827,1516.634372,203.263423,153.564305,15.205323,4.595764,9.367648,17.844208,3995.827813,54.290034,1784.752092,2862.772808,8.065175,,36.417293,43.742222,15.447282,803.53903,20.533884,4.188633,63.827497,15.21681,417.905659,35.561043,8.860876,120.86325,1.505976,0.385288,1.000141,3.757644,3.547969,51.261116,175.209497,4.029117,6996.893417,3.643336,4.346658,103.568504,77.226793,1038.301316,3.751325,8.085778,13.083116,442.395483,9.325344,1.347575,0.738474,11470.813812,581.959185,20.360964,130.229672,21130.348173,21.844634,8.784241,2511.400662,15.198897,32.680064,11.337841,3.499721,2.883578,2.26745,13.519499,6.822442,27.904078,2320.060246,28.12836,3535.233504,1,43.322004,10884.10876,,4.457163,22683.187133,113.967522,2.620441,578.131005,0.043035,0.001546,2.702559,0.713299,578.130474,0.00021,105.174303,0.001202,250.19022,15.217357,18.831386,321.923772
2022-02-14,3.670316,92.343975,107.171499,479.792448,1.801888,527.315152,106.232911,1.402052,1.799473,1.699234,1.729138,1.998894,85.941151,1.73023,0.376853,2003.674803,1.000487,1.347267,6.872648,5.211758,0.999952,2.4e-05,75.414386,11.536159,2.58718,2.01527,1.272615,2007.274547,0.923784,0.030009,812.702973,6.353124,6.352764,3927.856312,641.011835,0.999985,25.729008,97.00078,21.682096,177.95163,6.578734,57.160154,140.408501,15.707765,14.98856,50.532103,0.884204,2.143064,0.738669,0.738218,2.99881,0.738098,6.463655,0.738218,53.057049,9004.900802,7.686871,209.134887,7.796563,24.582518,6.655002,101.573664,315.900692,14295.250538,3.259933,0.7383,75.676358,1458.927085,42215.300885,125.507193,0.738108,157.002343,0.70906,115.4479,113.585791,84.713024,4075.34588,431.696009,899.260898,1196.515532,0.30289,0.833205,431.083643,11439.019154,1516.946332,202.41832,153.473533,15.193905,4.583513,9.382003,17.834286,3986.220801,54.427389,1777.324326,2861.103967,8.031941,,36.369949,43.37464,15.437661,800.925534,20.410194,4.186866,63.790727,15.20734,415.396889,35.433256,8.895704,120.662509,1.510731,0.384824,0.999897,3.767018,3.511867,51.302436,175.354434,4.024068,6945.563558,3.638498,4.37025,103.920079,76.516644,1030.798648,3.749909,8.074647,13.317948,443.136148,9.388594,1.346387,0.738283,11464.127353,581.142828,20.287063,130.153788,21118.033199,21.832599,8.746865,2509.937212,15.197455,32.39846,11.275252,3.497939,2.876512,2.266334,13.593011,6.785366,27.852766,2312.082028,28.513356,3514.595487,1,43.122139,10850.036699,,4.431703,22711.189114,113.901052,2.619115,579.75793,0.041766,0.001329,2.700523,0.71265,579.75781,0.000415,105.469921,0.00164,250.044972,15.229918,18.773396,321.736449
2022-02-15,3.670543,91.924438,106.960495,479.791009,1.80156,525.798276,106.421982,1.397155,1.799941,1.699445,1.723251,1.99947,85.890538,1.720449,0.377233,2003.286112,0.999945,1.344703,6.878396,5.155926,1.000059,2.3e-05,75.347954,11.496982,2.565678,2.01402,1.271867,2006.923534,0.924846,0.029341,801.412041,6.333986,6.334472,3937.1321,638.684647,0.999824,25.729466,97.270563,21.425082,177.852525,6.548786,57.012828,140.344741,15.711574,14.987999,50.528708,0.879973,2.135417,0.738853,0.738282,2.92813,0.738916,6.516352,0.738316,53.006503,8982.753393,7.682565,208.910419,7.795721,24.57507,6.6214,101.512995,311.418829,14256.679037,3.215539,0.738356,75.139383,1458.068311,42240.270701,124.048419,0.738203,156.983122,0.708975,115.532532,113.545439,84.718075,4062.636548,431.695561,899.261305,1196.621301,0.303333,0.832477,429.037035,11433.216092,1510.724397,202.29842,153.474088,15.150278,4.583166,9.36242,17.85843,3986.722862,54.254826,1776.277222,2861.103609,8.029897,,36.370644,43.364959,15.438426,802.520793,20.384714,4.183685,63.790366,15.207284,415.547002,35.425113,8.897116,120.554492,1.504781,0.384766,1.000216,3.799001,3.51271,51.254179,175.618162,3.956858,6936.095507,3.638341,4.342996,103.408085,75.410252,1030.048242,3.750167,8.08099,13.023397,442.13721,9.279257,1.344429,0.738375,11506.589944,580.131247,20.569715,130.153911,21118.027146,21.832269,8.74255,2509.93706,15.092518,32.338222,11.274298,3.49749,2.882405,2.266324,13.598377,6.785144,27.808462,2310.462283,28.160646,3509.590291,1,43.043014,10838.604945,,4.454934,22734.437938,113.901277,2.619381,577.072057,0.043523,0.00116,2.700529,0.712141,577.072041,0.001311,104.981624,0.001168,250.045079,15.094266,18.232715,321.735716
2022-02-16,3.670254,91.444451,106.649297,480.065052,1.802212,514.651812,106.431207,1.388923,1.799382,1.699016,1.717568,1.998807,85.929917,1.717097,0.376985,2004.831313,0.999807,1.343751,6.871686,5.133296,1.000307,2.3e-05,75.32242,11.481725,2.556005,2.015859,1.268909,2007.515705,0.922182,0.029124,800.57632,6.327925,6.332925,3950.932695,638.964487,1.000131,25.730739,97.326401,21.388126,177.953936,6.535812,56.786961,140.384748,15.698222,14.989267,50.633501,0.878697,2.132558,0.736467,0.736903,2.987792,0.736742,6.436878,0.736732,53.08562,8994.487044,7.686481,209.093089,7.794846,24.578881,6.615457,103.283576,311.777387,14268.266121,3.18844,0.736601,74.894917,1459.223548,42218.091789,124.386596,0.736689,157.122364,0.709657,115.38165,113.584022,84.734541,4065.513088,432.523695,899.320857,1196.651116,0.303008,0.833496,427.790886,11428.664737,1507.878187,202.13455,153.884333,15.065303,4.58845,9.355487,17.889119,3979.453589,54.098364,1777.387963,2863.441743,8.032696,,36.358245,43.87741,15.438543,802.883394,20.262718,4.182677,63.794114,15.129046,415.701614,35.473858,8.875764,120.517162,1.495999,0.385114,0.999743,3.788702,3.512057,51.281444,175.988613,3.95528,6950.794097,3.638766,4.341464,103.277281,75.030725,1030.816529,3.75003,8.075719,13.559965,443.665229,9.269044,1.343014,0.736685,11430.111792,580.32649,20.716198,130.161727,21130.220992,21.783928,8.745369,2510.103051,15.0898,32.266492,11.291039,3.50762,2.871087,2.252959,13.588165,6.787966,27.80254,2313.252191,28.085775,3516.146464,1,43.073116,10836.590627,,4.433011,22735.946263,113.834401,2.621296,576.173943,0.042412,0.001569,2.70062,0.712541,576.173904,0.000128,104.818358,0.001235,250.061027,14.987506,17.915821,321.757582
2022-02-17,3.671928,91.971716,106.737763,480.235218,1.801143,514.877819,106.63615,1.392173,1.800719,1.700305,1.719667,1.999301,85.895711,1.719673,0.377239,2005.445359,1.000153,1.342978,6.878592,5.171364,1.00005,2.5e-05,74.910931,11.451387,2.571403,2.013994,1.27122,2007.593941,0.920566,0.029824,796.727597,6.333754,6.33595,3964.809259,638.473802,0.999766,25.742197,97.319717,21.457255,177.842349,6.546022,56.682493,140.652686,15.732323,14.996183,50.666073,0.880157,2.135204,0.7352,0.735129,2.989367,0.734871,6.546976,0.735235,53.158669,8987.055059,7.684,208.926975,7.796992,24.571218,6.628394,103.245375,313.729915,14352.842645,3.209366,0.735288,75.046691,1458.91492,42261.580472,124.410807,0.734876,156.651149,0.709228,114.920787,113.624995,84.773335,4063.430201,433.236911,899.715433,1198.33025,0.303248,0.832705,428.663742,11441.057695,1511.218836,202.561021,153.951693,14.98546,4.583956,9.372832,17.9023,3978.56744,54.163513,1776.395735,2864.695794,8.028883,,36.4085,43.137142,15.445208,802.246086,20.286804,4.186374,63.821904,15.05574,415.67484,35.424317,8.919342,119.858152,1.494494,0.385026,0.999601,3.7368,3.513234,51.331095,175.744851,3.98059,6937.240732,3.640012,4.348224,103.470779,76.140172,1030.810955,3.75226,8.075262,14.491349,443.859301,9.332118,1.342753,0.735332,11420.123351,580.305515,20.628557,130.218664,21139.477719,21.793414,8.742196,2511.203075,14.964061,32.103673,11.275494,3.499593,2.872703,2.253311,13.578241,6.781092,27.843116,2314.265824,28.3101,3506.872268,1,43.036589,10845.913317,,4.413647,22782.193435,113.884488,2.622351,577.118936,0.043069,0.001129,2.702226,0.712978,577.119298,0.000676,104.990224,0.001757,250.221012,14.993525,17.485211,321.897898
2022-02-18,3.673115,91.87928,107.324876,477.912209,1.802624,507.431369,106.76916,1.394256,1.799914,1.700067,1.721139,2.000029,86.079622,1.725157,0.377333,2016.52292,0.99995,1.343771,6.884717,5.137619,0.999956,2.5e-05,74.663108,11.479641,2.567246,2.015193,1.275547,2014.523574,0.921535,0.029703,801.06025,6.320952,6.324462,3946.747455,639.67118,1.000191,25.744392,97.501873,21.430692,177.758019,6.569116,56.532765,140.555482,15.733223,14.997187,50.637975,0.883672,2.139005,0.736415,0.735973,2.97979,0.736422,6.573742,0.735819,53.162675,8982.87452,7.693365,209.181964,7.799137,24.564322,6.654318,102.783258,315.165239,14363.500557,3.201668,0.73586,74.666783,1459.155177,42240.000863,124.471265,0.736003,156.733029,0.709603,114.958993,113.673671,84.779326,4064.537903,434.61072,899.787453,1195.446894,0.302201,0.833981,428.377078,11369.975965,1511.642599,202.462475,153.964593,15.126373,4.589677,9.448092,17.819662,3974.06019,54.311909,1777.746502,2864.928336,8.033331,,36.246896,43.842808,15.44737,803.310512,20.286689,4.185213,63.835087,15.12636,415.772004,35.452278,8.980078,119.456543,1.492089,0.385271,0.999792,3.750173,3.514922,51.428439,175.309119,3.99953,6935.103283,3.640044,4.366294,103.827499,77.417253,1018.759736,3.751485,8.079096,14.494319,444.395295,9.393299,1.346281,0.736288,11377.308192,583.8625,20.60124,130.229264,21141.18615,21.845437,8.749846,2511.406078,15.117167,32.14939,11.288554,3.509969,2.887295,2.254207,13.647977,6.784716,27.849059,2314.452856,28.331292,3509.319618,1,43.062108,10854.930944,,4.414729,22824.597975,113.894098,2.62277,579.225736,0.042301,0.001104,2.702672,0.712516,579.225388,0.000736,105.373535,0.0012,250.191016,15.113491,17.422641,321.924186
2022-02-19,3.673247,91.887182,107.333903,477.952405,1.802998,507.474941,106.778305,1.394268,1.800243,1.700248,1.72199,1.999505,86.087,1.72536,0.377283,2016.693652,0.999964,1.343431,6.885214,5.138737,1.000421,2.5e-05,74.668729,11.480425,2.567269,2.015963,1.275657,2014.694474,0.921274,0.029751,801.128674,6.321731,6.325591,3947.082024,639.725629,1.000508,25.746022,97.510596,21.432254,177.773775,6.570242,56.537503,140.567981,15.734435,14.998004,50.642957,0.88378,2.135305,0.736212,0.735747,2.979757,0.736492,6.574088,0.735898,53.16704,8983.636161,7.694038,209.199357,7.799978,24.551179,6.654575,102.792118,315.191941,14364.718088,3.201948,0.736386,74.673171,1459.278346,42243.581919,124.482161,0.736077,156.74595,0.709722,114.968714,113.68368,84.79053,4064.882604,434.646918,899.863676,1195.548399,0.302514,0.833842,428.413235,11370.939789,1511.770793,202.479522,153.977807,15.128147,4.590232,9.448768,17.821776,3974.397024,54.315961,1777.89692,2865.171017,8.033746,,36.249651,43.846324,15.448512,803.378851,20.289164,4.185755,63.840731,15.127871,415.807208,35.455419,8.980643,119.466966,1.492055,0.385152,0.999826,3.749782,3.514851,51.432919,175.323782,3.999998,6935.691522,3.640367,4.366678,103.836089,77.423336,1018.845815,3.751763,8.079731,14.495362,444.433226,9.39431,1.346029,0.736102,11458.26124,583.9123,20.603173,130.240634,21142.97837,21.847127,8.750576,2511.619326,15.118383,32.152032,11.289231,3.509722,2.887562,2.254393,13.648995,6.785187,27.851912,2314.649408,28.334057,3509.617324,1,43.065997,10843.352973,,4.414756,22826.532929,113.903682,2.623243,579.274807,0.04238,0.001507,2.702833,0.712615,579.275242,0.000155,105.382389,0.001654,250.211919,15.114616,17.423822,321.951926
2022-02-20,3.671193,91.834979,106.999122,477.725783,1.801765,507.233657,106.73594,1.393237,1.799364,1.699045,1.721307,1.999024,86.046339,1.725469,0.377631,2013.570971,0.9996,1.343132,6.881154,5.136967,0.999687,2.6e-05,74.633897,11.474611,2.567022,2.015491,1.274632,2007.585044,0.921472,0.029878,801.488835,6.322819,6.321402,3945.676362,639.421327,0.999545,25.733667,97.638881,21.47995,177.879553,6.56682,56.506594,140.500824,15.728673,14.991418,50.830499,0.883117,2.134709,0.735605,0.735675,2.97851,0.736201,6.566307,0.736168,53.217002,8982.565308,7.690969,209.100073,7.79645,24.532605,6.640433,102.74357,315.521873,14346.690604,3.199912,0.735583,74.638537,1458.645498,42223.540267,124.322366,0.735864,156.116992,0.709714,114.913253,113.632988,84.750208,4063.924586,434.602754,899.436981,1194.870687,0.302409,0.833061,428.210566,11424.568942,1513.452863,202.383579,153.904518,15.092203,4.586835,9.427836,17.913705,3975.380518,54.291001,1777.053003,2863.81105,8.030385,,36.271752,43.818504,15.440344,802.905578,20.297337,4.183354,63.802331,15.121348,416.000163,35.754649,8.982588,119.410198,1.494392,0.385592,0.999607,3.735996,3.511708,51.402167,175.455648,3.999984,6932.400796,3.639529,4.36464,103.78609,77.342474,1014.764616,3.750133,8.076124,14.300789,444.222466,9.39226,1.345629,0.73567,11452.824646,580.353347,20.59397,130.178829,21132.946776,21.837033,8.746349,2510.427304,15.07772,32.146341,11.284394,3.507828,2.885323,2.253194,13.689349,6.749327,27.843636,2313.113835,28.319812,3507.95165,1,43.024783,10845.24951,,4.413213,22816.756693,113.849054,2.621844,579.115382,0.042132,0.001185,2.700972,0.712266,579.115311,0.000494,105.353503,0.001347,250.094021,15.136162,17.415393,321.798797
2022-02-21,3.671047,91.79278,106.844234,479.676057,1.801461,502.662914,107.011813,1.391656,1.799985,1.699054,1.723168,1.999342,85.917324,1.728118,0.377012,1997.287236,0.999852,1.345431,6.880715,5.101554,1.000297,2.7e-05,74.556117,11.506276,2.60089,2.014318,1.274524,2000.222348,0.915732,0.029775,798.037134,6.323889,6.332064,3943.560745,638.617435,1.000237,25.734628,97.639229,21.568699,177.901397,6.574724,56.610799,140.862937,15.703495,14.991442,50.808156,0.883892,2.132716,0.73451,0.734607,2.978876,0.735052,6.595826,0.73503,53.217055,8978.480878,7.705056,209.073939,7.797466,24.607714,6.661452,103.834859,315.875122,14345.754235,3.213138,0.734907,74.815402,1458.488296,42223.375826,125.151026,0.734624,155.88972,0.709217,114.628684,113.621062,84.746675,4066.134863,434.601258,899.432631,1194.920306,0.302902,0.832798,427.156306,11437.93032,1511.209042,202.359398,153.903226,15.13512,4.586776,9.434634,17.86748,3980.778451,54.258681,1776.865678,2863.800307,8.029751,,35.97584,43.722538,15.440689,803.25124,20.297925,4.176822,63.79063,15.120722,415.717609,35.431712,9.005083,119.285446,1.492683,0.385214,0.999942,3.733047,3.540163,51.393564,176.2603,4.016747,6929.739636,3.64939,4.370666,103.934969,80.272926,1039.237353,3.750657,8.07656,13.015966,444.220135,9.435736,1.346545,0.734808,11452.778479,578.119448,20.690804,130.178026,21132.865342,21.836599,8.744643,2510.417607,15.13487,32.240644,11.277481,3.508307,2.885767,2.253298,13.665702,6.785331,27.807045,2312.424578,28.491693,3512.559147,1,43.045551,10833.884826,,4.413452,22790.635518,113.848511,2.622152,579.720097,0.042383,0.001106,2.701566,0.712624,579.719729,0.000445,105.463203,0.001593,250.092348,15.145644,17.51376,321.797947
2022-02-22,3.671541,91.520498,106.933941,479.167498,1.801123,499.10153,107.137033,1.385373,1.79964,1.700016,1.722574,1.998926,85.914069,1.726756,0.377658,2004.120396,1.000413,1.345298,6.88048,5.055495,1.000144,2.6e-05,74.694381,11.499926,2.64346,2.014722,1.27644,2007.329621,0.921948,0.029326,794.030084,6.320914,6.323998,3939.434344,638.61399,1.000082,25.737075,97.850055,21.656582,177.904157,6.564855,56.358033,140.565221,15.70879,14.992801,50.730856,0.882588,2.127217,0.736522,0.736737,2.974236,0.73618,6.551956,0.736776,53.273026,8978.528868,7.705205,209.070967,7.79848,24.568284,6.650049,103.832026,313.967913,14372.810379,3.225642,0.736784,74.589951,1458.986527,42253.27508,124.596359,0.736546,155.289999,0.709226,115.006371,113.669388,84.755523,4064.033258,434.202842,899.538117,1192.386071,0.303441,0.833449,436.934099,11406.100873,1510.287354,202.607105,154.046407,15.08902,4.582524,9.419975,17.863722,3974.229198,54.280732,1776.897225,2864.133369,8.030128,,36.096437,43.818149,15.452498,803.579477,20.288903,4.183957,63.81519,15.043188,415.695469,35.431423,8.897688,119.512268,1.484959,0.385101,1.000379,3.743128,3.531181,51.26915,175.959876,4.013155,6951.853118,3.639617,4.36319,103.751036,78.791735,1030.556382,3.749648,8.077205,13.182959,444.271776,9.338057,1.345305,0.736558,11454.106696,581.156675,20.658917,130.19386,21135.324378,21.73881,8.744193,2510.709459,15.081955,32.366225,11.277956,3.498207,2.886245,2.252919,13.780549,6.785199,27.837653,2312.539714,28.917706,3514.568437,1,42.970164,10843.885083,,4.335924,22808.903494,113.861561,2.621829,578.830573,0.041575,0.001538,2.701643,0.713134,578.830909,0.000335,105.30135,0.001013,250.171965,15.05346,17.623269,321.835498
2022-02-23,3.672602,91.967412,107.13434,479.525282,1.802166,499.176806,107.246951,1.383715,1.799787,1.700264,1.724163,1.999566,85.932298,1.730596,0.376936,2006.11943,0.999787,1.344964,6.872326,5.008431,0.999472,2.7e-05,74.551345,11.48292,2.643416,2.014745,1.272925,2007.393294,0.918749,0.02908,790.351018,6.310727,6.312242,3941.274051,639.250191,0.999588,25.741518,97.764599,21.745628,177.942484,6.578979,56.025578,140.609713,15.716646,14.995096,50.631803,0.884626,2.124452,0.738876,0.739276,2.974786,0.738534,6.657958,0.73905,53.381218,8981.134232,7.712099,209.020358,7.802674,24.571345,6.665341,104.017134,319.350368,14346.546122,3.232028,0.738734,74.639468,1459.27885,42259.670704,124.845854,0.739155,155.428616,0.709101,114.948254,113.771762,84.767003,4063.903352,435.142352,899.673947,1193.020387,0.302898,0.833591,437.545088,11410.239148,1515.199047,202.406672,154.095003,15.063254,4.588906,9.423632,17.955615,3981.328206,54.262797,1777.327236,2864.566959,8.035468,,36.205655,43.984683,15.445443,804.587435,20.24216,4.184094,63.81747,15.095124,415.810323,35.438339,8.896687,119.285231,1.477309,0.385441,0.999655,3.724157,3.531639,51.14245,176.418976,4.058577,6928.23428,3.639987,4.37373,103.969916,81.370815,1031.21647,3.751494,8.079002,13.149529,444.839177,9.383361,1.346553,0.73899,11458.345108,581.280292,20.629884,130.2131,21138.522905,21.867282,8.746397,2511.089618,15.057195,32.26823,11.27981,3.498619,2.886129,2.283686,13.818382,6.787042,27.888698,2313.161716,29.352553,3511.337254,1,42.643763,10839.511966,,4.375174,22820.166613,113.879003,2.622841,580.082307,0.041302,0.001177,2.702202,0.711978,580.081853,0.000291,105.529379,0.001458,250.15953,15.118332,17.642197,321.883804
2022-02-24,3.669957,91.774111,107.253439,479.725444,1.801514,496.888349,107.284402,1.394941,1.799625,1.69831,1.730958,1.998696,85.919288,1.745698,0.377153,2004.332295,0.999657,1.353419,6.880603,5.118743,0.999731,2.7e-05,74.832671,11.525986,2.653243,2.014162,1.279852,2007.19985,0.924791,0.02966,814.29335,6.318602,6.323286,3901.188734,640.156841,1.000005,25.727156,97.61282,22.085112,177.923093,6.640674,55.604554,141.248003,15.73082,14.987201,51.036729,0.893126,2.122248,0.747783,0.747697,2.95793,0.747485,6.653438,0.74771,53.02724,8978.661915,7.707955,209.101671,7.802447,24.544634,6.739589,104.001837,327.209553,14408.480046,3.27245,0.746998,75.339883,1458.798165,42236.980222,126.527354,0.747491,155.512179,0.708755,115.406246,113.768026,84.723997,4062.906795,434.484646,899.191052,1205.917248,0.303124,0.832948,439.194004,11409.300004,1516.329573,202.365643,154.061467,15.268548,4.586153,9.475401,18.002249,3982.11196,54.511186,1776.980995,2863.029129,8.038663,,36.337497,44.050834,15.436853,802.975449,20.532689,4.19732,63.773154,15.117427,415.765099,35.427015,8.953701,119.732009,1.49436,0.384783,0.999635,3.730579,3.530764,51.384671,176.266584,4.132672,6924.10033,3.638801,4.416716,104.955971,84.686855,1030.561587,3.748086,8.062336,14.384622,444.100327,9.483664,1.354086,0.747302,11448.44447,580.260467,20.630871,130.144068,21127.172947,21.831205,8.744019,2509.741239,15.269049,32.581455,11.279183,3.497455,2.912987,2.277106,14.093091,6.793047,28.070141,2312.918408,29.879657,3524.997995,1,42.622166,10838.488639,,4.370947,22823.544058,113.817835,2.621241,585.352845,0.041554,0.001546,2.700778,0.713614,585.353055,0.000352,106.487954,0.001722,250.025357,15.354402,17.693389,321.711253
2022-02-25,3.671995,91.770743,107.965602,480.257398,1.797891,496.441452,107.425798,1.383455,1.800781,1.700706,1.744348,2.000236,85.736957,1.737173,0.377627,2012.35612,1.000069,1.351778,6.86536,5.161905,0.999964,2.6e-05,75.082965,11.57129,2.751332,2.010628,1.271095,2013.356174,0.92603,0.029352,801.933922,6.312356,6.315918,3896.829527,639.519561,1.000137,25.742665,98.81863,21.94341,177.562431,6.601118,55.795898,141.138554,15.741138,14.996043,50.793658,0.886863,2.129519,0.745995,0.745862,3.169571,0.746225,6.798074,0.746115,53.28327,8975.626739,7.695673,208.647705,7.805978,24.507418,6.714572,103.925715,323.801558,14329.661696,3.231928,0.746056,75.031581,1459.033403,42236.476273,125.220228,0.746575,155.156276,0.709358,115.519662,113.813539,84.772954,4063.699002,438.235193,899.71248,1197.447425,0.303467,0.831552,458.910734,11381.356278,1516.514949,201.942776,154.150661,15.195543,4.583968,9.497542,17.997553,3983.725084,54.542953,1773.591139,2864.689297,8.022309,,36.40395,43.986658,15.444967,803.243748,20.349009,4.198755,63.810443,15.194874,415.426772,35.449601,8.826213,120.132842,1.481825,0.384969,0.999415,3.798078,3.514694,51.161649,175.194824,4.113385,6921.823224,3.640551,4.388506,104.284359,83.836676,1014.67554,3.750167,8.078534,14.398208,445.358015,9.392308,1.353383,0.746319,11525.060488,585.812252,20.64295,130.218677,21139.421722,22.193203,8.725428,2511.196787,15.195123,32.436256,11.260779,3.509377,2.888514,2.278694,13.819674,6.779903,27.969533,2314.259078,29.972209,3516.542052,1,42.275913,10861.522716,,4.374563,22823.746724,113.884914,2.622616,581.64603,0.041425,0.001097,2.702637,0.711951,581.645498,0.000502,105.813328,0.001599,250.170745,15.129493,17.679423,321.897395
2022-02-26,3.673068,91.799358,107.675256,477.948927,1.799028,496.593781,107.455332,1.382927,1.800242,1.699899,1.736246,1.999948,85.762305,1.737536,0.377903,2012.972177,1.000371,1.345262,6.859801,5.163502,1.000661,2.6e-05,74.721698,11.515219,2.737931,2.011769,1.271684,2013.972026,0.925784,0.029846,802.179361,6.31433,6.317997,3898.063886,639.715664,1.000083,25.749907,98.849366,21.942816,176.711432,6.602651,55.527858,141.186348,15.746259,15.000439,50.880027,0.887298,2.136048,0.746689,0.746821,3.17029,0.746623,6.720249,0.74654,53.300171,8978.372622,7.698034,208.710898,7.809191,24.514908,6.71715,103.426141,323.900867,14334.046527,3.23358,0.746788,75.07445,1449.237074,42249.400964,125.258688,0.746641,154.802608,0.709622,115.543829,113.848726,89.780584,4064.9431,438.368862,899.987685,1197.901085,0.303508,0.831462,456.72138,11384.838672,1500.86761,202.00434,154.197809,15.155229,4.584844,9.447901,18.165412,3984.944322,54.681274,1774.133451,2865.565672,8.024745,,36.101844,44.00005,15.449939,797.723502,20.350765,4.199994,63.829062,15.199589,415.554627,35.19414,8.828185,119.554056,1.484566,0.385319,1.00051,3.768556,3.516146,51.317873,176.240862,4.110734,6923.941435,3.641292,4.390305,104.362035,83.862332,1006.163389,3.752094,8.081481,14.401082,445.494882,9.396157,1.353891,0.746931,11531.087155,574.272713,20.649834,130.258423,21145.890953,22.200073,8.727946,2511.964089,15.155881,32.443927,11.264849,3.509835,2.889335,2.27979,13.823658,6.747916,27.978429,2314.9674,29.82923,3520.796105,1,42.288561,10864.846262,,4.375996,22830.731036,113.918945,2.623659,581.926712,0.04164,0.001318,2.70299,0.714015,581.927199,0.000546,105.865131,0.000994,250.24685,15.145811,17.595346,321.995335
2022-02-27,3.6733,91.513406,107.746463,477.976951,1.789643,496.622166,107.697787,1.393285,1.801414,1.700615,1.736415,2.000007,85.346449,1.736406,0.375027,1990.21059,1.000282,1.344405,6.8246,5.165921,1.000332,2.7e-05,74.725825,11.516135,2.738207,2.001238,1.276612,2000.655831,0.928047,0.029184,803.022827,6.327863,6.317861,3938.778143,636.486039,1.000307,25.751524,98.85464,22.420844,176.988254,6.672835,55.399059,140.841731,15.793335,15.001072,50.867978,0.89722,2.135142,0.74993,0.750271,3.170276,0.749983,6.742162,0.750243,53.302609,8926.460407,7.658813,207.686137,7.809465,24.458354,6.710224,103.432711,331.359201,14344.416596,3.232924,0.7501,75.071444,1451.370328,42179.364886,125.170911,0.750483,154.020589,0.709437,115.54579,113.29707,89.786466,4041.243285,438.394646,900.040232,1198.132324,0.303326,0.827093,456.747511,11371.978698,1504.177352,201.018306,154.207698,15.178425,4.569545,9.459555,18.130048,3964.499359,54.683651,1765.142358,2865.732836,7.984551,,36.313499,44.002571,15.451295,798.923637,20.596283,4.200456,63.833558,15.200973,414.304845,35.2497,9.014395,119.561011,1.495384,0.385432,1.000427,3.774703,3.515485,51.301174,176.052708,4.212863,6888.826114,3.640669,4.397926,104.393094,83.619423,1007.987073,3.752836,8.082101,14.401976,445.520195,9.604017,1.359703,0.749852,11531.760243,578.994637,20.520816,130.266224,21147.12569,22.201403,8.686649,2512.111138,15.165615,32.658478,11.217284,3.510508,2.88957,2.260014,14.066129,6.748448,27.979595,2301.471827,29.830379,3521.00159,1,42.102505,10781.787795,,4.375434,22832.064619,113.925681,2.623822,588.225999,0.041651,0.00156,2.703447,0.712189,588.226556,0.000482,107.010605,0.001271,250.261147,15.340778,17.59574,322.014896
